contract_id,route_id,contract_origin,contract_destination,contract_vessel_class,contract_cargo_type,shipoffer_report_date,shipoffer_source_file,shipoffer_vessel_or_tbn,shipoffer_vessel_class,shipoffer_origin_raw,shipoffer_origin_normalized,shipoffer_destination_raw,shipoffer_cargo_type,cargo_quantity_mt,laycan_start,laycan_end,shipoffer_freight_rate,trade_relation,origin_relation,destination_relation,trade_score,cargo_compatibility,cargo_score,vessel_compatibility,vessel_score,recency_category,recency_score,laycan_category,laycan_score,report_age_days,historical_only,current_operational_evidence,operational_evidence_score,evidence_level,raw_text,evidence_reason
CONTRACT_020,20,East Coast Australia,East Coast India,Panamax,coal,2026-07-08,report_00005.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-07-23,2026-07-25,12.8,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,51,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 23/25 Jul $12.80 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_000,0,"Queensland (Gladstone / Hay Point), Australia","Visakhapatnam & Haldia, India",Panamax,coal,2026-07-08,report_00005.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-07-23,2026-07-25,13.0,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,51,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 23/25 Jul $13.00 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_002,2,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-07-08,report_00005.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-07-23,2026-07-25,13.0,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,51,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 23/25 Jul $13.00 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_004,4,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-07-08,report_00005.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-07-23,2026-07-25,13.0,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,51,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 23/25 Jul $13.00 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_005,5,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-07-08,report_00005.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-07-23,2026-07-25,13.0,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,51,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 23/25 Jul $13.00 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_011,11,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-07-08,report_00005.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-07-23,2026-07-25,13.0,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,51,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 23/25 Jul $13.00 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_017,17,"Queensland, Australia","Haldia, India",Panamax,coal,2026-07-08,report_00005.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-07-23,2026-07-25,13.0,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,51,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 23/25 Jul $13.00 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_020,20,East Coast Australia,East Coast India,Panamax,coal,2026-07-08,report_00005.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-07-23,2026-07-25,13.0,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,51,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 23/25 Jul $13.00 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_000,0,"Queensland (Gladstone / Hay Point), Australia","Visakhapatnam & Haldia, India",Panamax,coal,2026-07-06,report_00004.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-07-20,2026-07-22,12.7,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,53,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 20/22 Jul $12.70 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_002,2,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-07-06,report_00004.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-07-20,2026-07-22,12.7,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,53,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 20/22 Jul $12.70 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_004,4,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-07-06,report_00004.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-07-20,2026-07-22,12.7,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,53,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 20/22 Jul $12.70 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_005,5,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-07-06,report_00004.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-07-20,2026-07-22,12.7,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,53,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 20/22 Jul $12.70 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_011,11,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-07-06,report_00004.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-07-20,2026-07-22,12.7,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,53,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 20/22 Jul $12.70 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_017,17,"Queensland, Australia","Haldia, India",Panamax,coal,2026-07-06,report_00004.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-07-20,2026-07-22,12.7,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,53,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 20/22 Jul $12.70 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_020,20,East Coast Australia,East Coast India,Panamax,coal,2026-07-06,report_00004.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-07-20,2026-07-22,12.7,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,53,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 20/22 Jul $12.70 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_000,0,"Queensland (Gladstone / Hay Point), Australia","Visakhapatnam & Haldia, India",Panamax,coal,2026-06-22,report_00003.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-07-08,2026-07-11,11.65,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,67,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 8/11 Jul $11.65 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_002,2,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-22,report_00003.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-07-08,2026-07-11,11.65,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,67,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 8/11 Jul $11.65 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_004,4,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-22,report_00003.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-07-08,2026-07-11,11.65,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,67,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 8/11 Jul $11.65 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_005,5,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-22,report_00003.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-07-08,2026-07-11,11.65,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,67,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 8/11 Jul $11.65 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_011,11,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-22,report_00003.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-07-08,2026-07-11,11.65,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,67,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 8/11 Jul $11.65 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_017,17,"Queensland, Australia","Haldia, India",Panamax,coal,2026-06-22,report_00003.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-07-08,2026-07-11,11.65,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,67,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 8/11 Jul $11.65 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_020,20,East Coast Australia,East Coast India,Panamax,coal,2026-06-22,report_00003.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-07-08,2026-07-11,11.65,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,67,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 8/11 Jul $11.65 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_000,0,"Queensland (Gladstone / Hay Point), Australia","Visakhapatnam & Haldia, India",Panamax,coal,2026-06-22,report_00003.html,Wooyang TBN,,Gladstone,Gladstone,Boryeong,ore,80000.0,2026-07-07,2026-07-16,15.9,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,67,True,False,13.0,WEAK,'Wooyang TBN' 80000/10 Gladstone/Boryeong 7/16 Jul $15.90 fio 30000mtsatpmshexuu/19000ltshinc - Kepco,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_002,2,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-22,report_00003.html,Wooyang TBN,,Gladstone,Gladstone,Boryeong,ore,80000.0,2026-07-07,2026-07-16,15.9,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,67,True,False,13.0,WEAK,'Wooyang TBN' 80000/10 Gladstone/Boryeong 7/16 Jul $15.90 fio 30000mtsatpmshexuu/19000ltshinc - Kepco,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_004,4,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-22,report_00003.html,Wooyang TBN,,Gladstone,Gladstone,Boryeong,ore,80000.0,2026-07-07,2026-07-16,15.9,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,67,True,False,13.0,WEAK,'Wooyang TBN' 80000/10 Gladstone/Boryeong 7/16 Jul $15.90 fio 30000mtsatpmshexuu/19000ltshinc - Kepco,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_005,5,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-22,report_00003.html,Wooyang TBN,,Gladstone,Gladstone,Boryeong,ore,80000.0,2026-07-07,2026-07-16,15.9,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,67,True,False,13.0,WEAK,'Wooyang TBN' 80000/10 Gladstone/Boryeong 7/16 Jul $15.90 fio 30000mtsatpmshexuu/19000ltshinc - Kepco,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_011,11,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-22,report_00003.html,Wooyang TBN,,Gladstone,Gladstone,Boryeong,ore,80000.0,2026-07-07,2026-07-16,15.9,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,67,True,False,13.0,WEAK,'Wooyang TBN' 80000/10 Gladstone/Boryeong 7/16 Jul $15.90 fio 30000mtsatpmshexuu/19000ltshinc - Kepco,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_017,17,"Queensland, Australia","Haldia, India",Panamax,coal,2026-06-22,report_00003.html,Wooyang TBN,,Gladstone,Gladstone,Boryeong,ore,80000.0,2026-07-07,2026-07-16,15.9,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,67,True,False,13.0,WEAK,'Wooyang TBN' 80000/10 Gladstone/Boryeong 7/16 Jul $15.90 fio 30000mtsatpmshexuu/19000ltshinc - Kepco,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_020,20,East Coast Australia,East Coast India,Panamax,coal,2026-06-22,report_00003.html,Wooyang TBN,,Gladstone,Gladstone,Boryeong,ore,80000.0,2026-07-07,2026-07-16,15.9,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,67,True,False,13.0,WEAK,'Wooyang TBN' 80000/10 Gladstone/Boryeong 7/16 Jul $15.90 fio 30000mtsatpmshexuu/19000ltshinc - Kepco,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_000,0,"Queensland (Gladstone / Hay Point), Australia","Visakhapatnam & Haldia, India",Panamax,coal,2026-06-18,report_00002.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-07-03,2026-07-05,11.7,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,71,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 3/5 Jul $11.70 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_002,2,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-18,report_00002.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-07-03,2026-07-05,11.7,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,71,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 3/5 Jul $11.70 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_004,4,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-18,report_00002.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-07-03,2026-07-05,11.7,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,71,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 3/5 Jul $11.70 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_005,5,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-18,report_00002.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-07-03,2026-07-05,11.7,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,71,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 3/5 Jul $11.70 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_011,11,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-18,report_00002.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-07-03,2026-07-05,11.7,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,71,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 3/5 Jul $11.70 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_017,17,"Queensland, Australia","Haldia, India",Panamax,coal,2026-06-18,report_00002.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-07-03,2026-07-05,11.7,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,71,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 3/5 Jul $11.70 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_020,20,East Coast Australia,East Coast India,Panamax,coal,2026-06-18,report_00002.html,TBN,,Port Hedland,Port Hedland,Qingdao,ore,160000.0,2026-07-03,2026-07-05,11.7,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,71,True,False,13.0,WEAK,'TBN' 160000/10 Port Hedland/Qingdao 3/5 Jul $11.70 fio 80000shinc/30000shinc - BHP,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_000,0,"Queensland (Gladstone / Hay Point), Australia","Visakhapatnam & Haldia, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-27,2026-06-29,12.0,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 27/29 Jun $12.00 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_002,2,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-27,2026-06-29,12.0,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 27/29 Jun $12.00 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_004,4,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-27,2026-06-29,12.0,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 27/29 Jun $12.00 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_005,5,"Hay Point, Australia","Paradip, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-27,2026-06-29,12.0,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 27/29 Jun $12.00 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
CONTRACT_011,11,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,2026-06-10,report_00001.html,TBN,,Dampier,Dampier,Qingdao,ore,170000.0,2026-06-27,2026-06-29,12.0,WEAK_RELATED,RELATED,NO_MATCH,12.0,MISMATCH,0.0,UNKNOWN,0.0,HISTORICAL,1.0,HISTORICAL,0.0,79,True,False,13.0,WEAK,'TBN' 170000/10 Dampier/Qingdao 27/29 Jun $12.00 fio 90000shinc/30000shinc - Rio Tinto,trade=WEAK_RELATED:12.0; cargo=MISMATCH:0.0; vessel=UNKNOWN:0.0; recency=HISTORICAL:1.0; laycan=HISTORICAL:0.0
